student_id,age,gender,course,study_hours,class_attendance,internet_access,sleep_hours,sleep_quality,study_method,facility_rating,exam_difficulty,exam_score,exam_score_class
4180,20,female,bca,7.32,55.4,yes,5.2,average,self-study,low,easy,72.5,medium
4181,22,male,b.tech,4.13,45.3,yes,5.5,average,group study,low,hard,42.7,low
4182,19,female,bba,1.74,98.6,yes,8.7,good,mixed,medium,hard,65.9,medium
4183,17,other,b.tech,7.86,57.5,yes,6.7,poor,coaching,medium,moderate,74.5,medium
4184,23,male,diploma,7.14,70.7,yes,7.3,poor,coaching,low,moderate,69.2,medium
4185,17,female,bba,4.17,43.5,yes,5.8,good,group study,high,moderate,62.0,medium
4186,21,male,bca,5.01,49.0,yes,5.6,average,coaching,low,moderate,63.0,medium
4187,19,male,bba,3.52,46.1,yes,7.9,average,group study,low,moderate,45.5,low
4188,18,female,b.com,1.65,43.1,yes,8.1,poor,online videos,medium,hard,37.2,low
4189,17,female,diploma,5.45,79.1,yes,7.1,average,coaching,low,moderate,63.8,medium
4190,24,female,bca,5.35,41.0,no,8.2,good,self-study,high,moderate,70.0,medium
4191,20,male,b.tech,4.38,67.4,no,8.6,poor,coaching,low,moderate,69.2,medium
4192,19,female,bba,6.52,79.9,yes,4.6,good,self-study,low,moderate,67.8,medium
4193,22,female,ba,3.61,61.8,yes,5.4,good,self-study,high,moderate,61.8,medium
4194,17,female,b.com,6.89,49.0,yes,7.7,good,mixed,high,moderate,92.2,high
4195,21,female,ba,1.74,53.4,yes,9.2,average,group study,medium,moderate,36.9,low
4196,20,male,diploma,7.69,49.2,yes,8.9,poor,coaching,low,easy,83.7,high
4197,21,male,b.tech,1.64,57.7,yes,7.5,good,group study,medium,moderate,47.0,low
4198,17,other,diploma,1.28,61.4,yes,6.7,average,mixed,high,moderate,53.5,medium
4199,24,female,bba,4.83,63.8,yes,4.2,average,online videos,medium,moderate,58.7,medium
4200,18,female,b.tech,0.74,53.4,yes,9.5,good,coaching,low,moderate,36.7,low
4201,22,other,b.com,1.34,54.1,yes,8.5,good,mixed,medium,hard,45.8,low
4202,22,male,bca,5.83,78.4,yes,5.7,average,coaching,low,easy,76.3,high
4203,19,other,bba,2.47,41.4,yes,7.0,average,group study,low,easy,22.5,low
4204,18,female,b.tech,6.4,66.5,no,5.4,poor,group study,high,moderate,92.8,high
4205,19,other,b.sc,1.24,95.8,yes,9.5,poor,self-study,medium,easy,47.3,low
4206,23,female,diploma,3.08,85.7,no,6.7,good,coaching,medium,easy,73.8,medium
4207,24,female,b.sc,3.09,60.0,no,9.1,poor,self-study,high,moderate,49.1,low
4208,24,female,bba,3.84,72.9,yes,7.7,average,group study,high,easy,57.2,medium
4209,18,male,diploma,3.28,98.9,yes,7.2,good,group study,low,moderate,70.6,medium
4210,21,female,b.sc,3.09,83.0,yes,9.4,poor,self-study,low,moderate,54.1,medium
4211,18,other,b.tech,2.63,75.4,yes,4.8,poor,online videos,low,moderate,19.599,low
4212,22,female,bca,0.12,73.6,yes,4.4,average,self-study,medium,moderate,30.5,low
4213,20,male,diploma,4.93,93.7,yes,8.0,average,mixed,low,easy,77.5,high
4214,22,other,ba,3.79,51.7,yes,9.5,poor,online videos,low,moderate,38.6,low
4215,22,male,b.sc,2.99,74.7,yes,4.8,good,self-study,low,easy,37.3,low
4216,24,male,b.tech,1.69,61.0,yes,5.5,poor,self-study,low,moderate,40.9,low
4217,20,male,diploma,7.13,68.1,yes,6.4,average,group study,low,easy,72.5,medium
4218,19,male,bca,1.9,42.4,yes,9.6,average,self-study,medium,easy,22.7,low
4219,21,male,diploma,7.37,87.6,yes,9.1,good,online videos,medium,easy,98.7,high
4220,18,male,bca,1.74,51.1,yes,9.8,good,online videos,high,moderate,41.5,low
4221,17,other,ba,7.77,73.8,yes,8.6,poor,mixed,medium,moderate,100.0,high
4222,21,female,ba,3.36,95.4,no,6.1,poor,coaching,high,easy,66.7,medium
4223,23,male,b.com,4.26,55.4,no,4.3,average,self-study,medium,hard,31.4,low
4224,21,female,bca,2.39,59.7,yes,7.7,average,mixed,high,moderate,68.3,medium
4225,23,other,b.tech,7.51,64.4,yes,9.4,good,self-study,high,moderate,90.5,high
4226,18,other,b.tech,2.26,72.6,yes,6.7,average,coaching,low,moderate,48.5,low
4227,20,male,diploma,5.84,53.8,yes,6.4,good,mixed,high,easy,78.8,high
4228,21,male,b.com,0.16,84.3,yes,8.8,good,self-study,high,moderate,57.6,medium
4229,19,other,b.tech,4.47,77.8,yes,6.4,poor,online videos,medium,easy,78.7,high
4230,17,female,bba,5.93,45.6,no,8.4,average,coaching,medium,moderate,68.1,medium
4231,17,other,b.com,3.77,70.6,yes,5.2,good,group study,high,hard,57.2,medium
4232,24,male,b.sc,5.15,61.6,no,7.8,average,online videos,low,moderate,89.2,high
4233,21,male,ba,6.14,61.0,yes,7.4,good,group study,medium,moderate,63.9,medium
4234,19,female,ba,4.0,99.0,yes,6.6,average,online videos,low,easy,63.9,medium
4235,19,male,bba,1.74,64.3,yes,6.0,poor,online videos,low,easy,27.7,low
4236,17,other,diploma,3.17,41.4,yes,7.7,average,online videos,low,moderate,32.9,low
4237,24,other,diploma,5.85,61.3,yes,9.7,average,group study,high,moderate,72.6,medium
4238,17,male,bca,2.17,76.0,yes,5.8,average,mixed,low,moderate,40.5,low
4239,23,female,ba,5.06,71.7,yes,4.3,poor,online videos,high,easy,65.7,medium
4240,18,female,ba,1.19,44.6,yes,9.3,good,online videos,low,moderate,38.4,low
4241,19,female,b.tech,7.44,50.1,yes,4.1,average,group study,low,moderate,62.9,medium
4242,19,female,bba,4.82,86.2,yes,4.4,average,group study,medium,hard,71.8,medium
4243,23,female,bba,3.75,40.6,yes,4.9,poor,group study,medium,easy,22.0,low
4244,17,other,diploma,6.49,53.8,yes,8.5,poor,self-study,low,hard,61.3,medium
4245,19,male,b.tech,6.38,98.8,yes,4.4,good,self-study,low,moderate,76.8,high
4246,19,male,diploma,0.78,79.3,yes,7.0,average,coaching,high,moderate,55.9,medium
4247,19,other,ba,2.46,54.7,no,4.8,poor,group study,medium,easy,42.7,low
4248,18,other,b.tech,3.67,51.6,no,7.3,average,coaching,medium,moderate,63.2,medium
4249,24,female,diploma,2.72,65.0,no,6.9,poor,self-study,high,moderate,59.6,medium
4250,20,other,ba,2.54,78.7,yes,5.9,poor,self-study,high,easy,47.9,low
4251,20,male,b.com,2.82,50.3,yes,7.4,poor,mixed,low,moderate,40.9,low
4252,20,other,b.sc,1.14,84.9,yes,5.8,good,online videos,medium,hard,54.4,medium
4253,24,other,b.tech,0.96,42.5,yes,9.0,poor,mixed,medium,moderate,19.599,low
4254,19,male,b.tech,2.08,51.6,yes,9.6,good,group study,medium,moderate,65.4,medium
4255,19,male,b.sc,0.56,75.4,yes,7.1,average,group study,high,moderate,51.6,medium
4256,19,female,b.com,4.08,82.4,yes,4.7,average,coaching,high,moderate,69.0,medium
4257,19,other,ba,1.23,80.3,yes,5.9,average,group study,medium,moderate,43.3,low
4258,17,male,bba,0.54,55.7,yes,8.9,good,self-study,medium,easy,50.3,medium
4259,21,female,diploma,6.7,63.1,yes,5.2,average,online videos,medium,moderate,64.5,medium
4260,17,other,bca,4.7,42.3,no,4.8,poor,self-study,medium,hard,54.8,medium
4261,18,male,ba,7.19,40.6,no,9.8,average,self-study,low,easy,78.9,high
4262,18,female,diploma,7.87,65.0,yes,7.3,average,coaching,low,hard,81.7,high
4263,19,male,ba,4.75,72.6,yes,6.8,average,group study,medium,moderate,57.0,medium
4264,23,male,b.com,6.37,89.3,yes,9.5,poor,self-study,medium,easy,89.4,high
4265,21,female,b.sc,1.28,97.8,no,7.2,poor,online videos,medium,hard,55.3,medium
4266,24,male,b.com,5.59,75.9,yes,7.0,average,mixed,high,moderate,80.1,high
4267,19,male,b.tech,4.4,89.0,yes,5.8,good,coaching,low,hard,79.3,high
4268,24,other,b.sc,5.41,47.8,yes,8.1,good,group study,high,moderate,69.2,medium
4269,17,male,diploma,0.84,89.0,yes,8.3,average,self-study,high,moderate,54.0,medium
4270,21,other,b.sc,7.49,55.2,yes,4.8,poor,online videos,low,easy,72.9,medium
4271,23,male,ba,3.34,64.6,no,8.7,poor,group study,low,easy,59.0,medium
4272,21,female,b.tech,6.21,41.3,yes,6.7,poor,online videos,medium,moderate,67.0,medium
4273,24,other,bba,7.91,68.1,yes,6.5,poor,coaching,high,moderate,88.4,high
4274,19,female,diploma,6.99,79.1,yes,9.4,good,self-study,low,moderate,73.1,medium
4275,17,female,ba,2.49,55.1,yes,4.9,poor,online videos,medium,hard,60.1,medium
4276,23,other,b.tech,3.22,88.5,yes,6.9,good,coaching,high,easy,68.1,medium
4277,17,male,b.tech,5.19,95.6,yes,6.7,poor,group study,medium,moderate,74.1,medium
4278,23,other,bca,4.3,74.2,yes,7.6,poor,coaching,high,hard,72.4,medium
4279,22,other,b.tech,3.28,54.6,no,5.3,average,coaching,high,moderate,79.1,high
4280,23,other,b.com,5.23,82.3,yes,5.5,average,mixed,low,hard,83.3,high
4281,20,female,bca,7.28,57.7,yes,4.3,good,self-study,medium,moderate,53.2,medium
4282,24,female,ba,2.48,49.8,yes,8.9,poor,coaching,high,easy,37.4,low
4283,18,female,diploma,1.03,57.1,yes,4.6,poor,group study,high,easy,47.8,low
4284,20,female,diploma,5.41,66.3,yes,7.7,poor,group study,medium,moderate,72.4,medium
4285,17,other,bba,4.72,53.5,yes,4.2,poor,self-study,low,hard,37.0,low
4286,23,other,diploma,7.24,60.2,yes,7.5,poor,coaching,high,easy,87.7,high
4287,22,male,b.tech,5.94,63.7,yes,5.4,poor,coaching,medium,easy,68.2,medium
4288,23,male,b.sc,3.18,85.2,yes,8.0,average,mixed,low,easy,59.3,medium
4289,23,other,b.sc,5.07,91.5,yes,8.6,average,group study,medium,moderate,82.3,high
4290,19,female,diploma,6.9,89.5,yes,9.9,poor,self-study,medium,easy,87.7,high
4291,17,female,bba,2.78,51.6,yes,8.5,good,online videos,high,easy,54.8,medium
4292,24,male,b.sc,0.11,88.6,yes,9.7,good,group study,low,easy,44.9,low
4293,20,male,b.sc,5.01,78.4,yes,9.6,poor,group study,low,moderate,59.9,medium
4294,17,female,bca,0.21,54.3,yes,5.7,poor,coaching,low,moderate,24.4,low
4295,24,other,diploma,7.5,62.6,yes,6.4,good,coaching,low,hard,75.8,high
4296,24,other,b.tech,1.35,60.7,yes,6.5,good,coaching,medium,moderate,64.2,medium
4297,20,other,b.com,2.99,66.1,yes,6.1,poor,self-study,medium,hard,72.5,medium
4298,23,male,ba,7.57,90.7,yes,8.4,poor,mixed,high,moderate,92.7,high
4299,17,male,b.sc,0.64,64.7,yes,6.3,poor,online videos,low,moderate,27.1,low
4300,17,female,bca,0.08,43.3,yes,9.5,good,mixed,low,hard,64.8,medium
4301,19,female,bca,0.83,84.2,no,7.4,good,mixed,high,easy,44.0,low
4302,22,male,bca,7.89,87.2,yes,5.8,poor,group study,high,moderate,81.2,high
4303,18,female,bca,7.77,74.3,yes,9.1,average,group study,low,moderate,87.8,high
4304,17,other,bca,3.08,68.5,yes,8.1,good,mixed,medium,hard,62.9,medium
4305,22,male,b.com,5.94,86.3,yes,5.9,good,mixed,medium,hard,77.8,high
4306,23,other,b.com,5.89,41.3,no,9.4,poor,self-study,medium,moderate,79.4,high
4307,22,female,b.com,0.8,75.1,yes,6.7,poor,coaching,low,moderate,51.7,medium
4308,23,female,bca,1.88,97.1,yes,4.6,good,coaching,low,easy,67.9,medium
4309,23,female,bba,7.11,87.7,yes,8.9,poor,self-study,high,moderate,95.8,high
4310,21,other,b.com,1.33,56.5,yes,8.2,average,self-study,high,moderate,47.5,low
4311,21,female,bca,4.17,95.1,no,4.2,poor,group study,high,moderate,74.4,medium
4312,23,male,b.sc,1.95,52.1,yes,4.8,poor,self-study,medium,hard,40.1,low
4313,19,male,b.sc,4.46,72.8,yes,9.4,good,group study,high,moderate,58.8,medium
4314,17,other,b.tech,1.57,77.5,yes,4.2,poor,mixed,medium,easy,42.7,low
4315,23,male,diploma,1.73,42.0,no,7.3,good,mixed,high,hard,49.9,low
4316,19,other,b.sc,0.37,47.6,yes,4.4,good,mixed,low,moderate,21.8,low
4317,24,female,bca,7.91,72.7,yes,9.0,poor,self-study,high,moderate,79.2,high
4318,20,male,b.tech,0.9,50.9,yes,4.9,average,mixed,medium,easy,33.2,low
4319,23,male,b.tech,3.32,65.1,yes,7.6,poor,online videos,high,moderate,53.1,medium
4320,17,other,bba,3.34,82.3,yes,9.9,good,mixed,high,easy,93.6,high
4321,22,male,b.tech,2.43,77.5,yes,8.0,poor,mixed,high,easy,67.4,medium
4322,20,male,b.sc,6.35,92.5,no,6.4,average,self-study,medium,easy,77.5,high
4323,20,male,b.com,2.7,95.3,yes,6.2,poor,coaching,medium,moderate,75.4,high
4324,19,female,bba,5.0,95.6,yes,9.7,good,self-study,medium,easy,79.8,high
4325,24,other,b.tech,4.34,63.5,yes,7.5,poor,group study,medium,hard,35.3,low
4326,20,male,b.tech,6.91,47.3,yes,9.9,poor,self-study,low,moderate,61.7,medium
4327,23,other,b.com,6.56,80.0,yes,4.4,poor,mixed,high,easy,89.9,high
4328,20,other,bba,1.74,95.1,no,8.9,poor,coaching,high,moderate,84.2,high
4329,17,male,b.tech,6.0,86.2,yes,5.1,poor,mixed,high,moderate,79.4,high
4330,24,male,b.sc,6.34,81.8,yes,6.0,average,mixed,medium,hard,78.7,high
4331,18,female,b.sc,7.35,88.2,yes,7.9,good,online videos,high,moderate,96.3,high
4332,19,male,b.com,7.71,64.6,no,8.8,poor,mixed,medium,easy,77.3,high
4333,23,male,b.sc,5.9,70.1,yes,7.4,poor,group study,medium,moderate,66.6,medium
4334,24,female,bba,3.6,52.0,yes,4.6,poor,online videos,low,hard,29.0,low
4335,24,other,b.tech,2.34,80.3,yes,4.1,average,self-study,medium,moderate,35.6,low
4336,20,other,diploma,6.92,60.9,no,9.2,poor,mixed,high,hard,78.6,high
4337,23,female,b.sc,7.32,56.0,yes,5.6,poor,group study,low,easy,62.6,medium
4338,19,male,diploma,0.78,55.0,yes,8.0,good,mixed,high,easy,38.2,low
4339,22,male,bca,4.43,70.6,yes,8.7,average,mixed,high,moderate,73.9,medium
4340,21,female,b.com,1.03,72.4,yes,8.2,good,online videos,medium,easy,52.4,medium
4341,17,male,b.com,2.01,89.6,yes,4.6,average,mixed,low,easy,58.1,medium
4342,20,female,diploma,3.07,95.0,yes,8.7,poor,mixed,medium,hard,41.0,low
4343,20,other,diploma,2.49,58.5,yes,9.4,average,self-study,medium,hard,52.7,medium
4344,19,other,bba,5.73,59.9,yes,8.8,poor,mixed,medium,hard,78.2,high
4345,19,male,b.tech,0.63,56.9,yes,7.1,good,self-study,low,hard,41.6,low
4346,21,male,diploma,4.91,58.1,yes,5.2,good,group study,medium,easy,70.0,medium
4347,17,male,ba,4.65,83.7,yes,7.8,average,mixed,medium,moderate,71.8,medium
4348,18,female,b.tech,6.3,77.7,yes,8.2,average,self-study,high,moderate,74.1,medium
4349,23,male,bca,0.77,44.7,yes,5.6,good,mixed,medium,moderate,39.4,low
4350,19,other,b.tech,2.66,74.4,yes,7.8,poor,group study,low,easy,51.8,medium
4351,21,other,b.com,5.58,90.9,yes,9.3,good,coaching,low,moderate,95.5,high
4352,21,male,b.tech,5.69,43.6,yes,6.3,average,mixed,medium,moderate,78.4,high
4353,21,female,ba,3.6,94.3,yes,7.2,average,group study,low,hard,57.7,medium
4354,20,female,bca,3.69,55.4,yes,8.3,good,group study,medium,easy,60.8,medium
4355,20,male,b.tech,7.72,59.7,yes,8.4,average,mixed,low,moderate,81.3,high
4356,23,other,b.tech,2.61,64.0,no,7.9,good,self-study,high,moderate,48.0,low
4357,24,other,diploma,1.2,48.5,yes,7.2,good,coaching,medium,moderate,43.9,low
4358,19,male,b.sc,7.62,45.9,yes,8.2,average,online videos,low,moderate,68.4,medium
4359,22,female,b.tech,6.48,54.4,yes,9.1,poor,coaching,low,moderate,70.6,medium
4360,24,female,bba,1.9,40.6,yes,9.4,good,self-study,high,hard,42.5,low
4361,17,male,b.sc,6.86,74.6,yes,6.6,average,coaching,medium,moderate,98.4,high
4362,23,male,diploma,2.02,48.1,yes,8.3,good,mixed,medium,moderate,53.8,medium
4363,20,male,b.sc,6.62,45.6,yes,6.4,good,online videos,low,moderate,73.9,medium
4364,24,other,ba,5.03,73.8,yes,9.2,average,group study,low,moderate,63.8,medium
4365,21,female,diploma,3.86,75.6,yes,9.0,poor,mixed,low,easy,48.6,low
4366,23,other,bca,7.42,79.6,yes,8.5,good,mixed,high,moderate,100.0,high
4367,18,male,b.tech,6.47,70.2,yes,6.9,good,group study,low,moderate,46.7,low
4368,18,female,b.sc,1.04,93.1,yes,7.2,average,coaching,high,easy,66.3,medium
4369,24,female,b.tech,5.64,47.5,yes,8.8,poor,self-study,high,moderate,39.5,low
4370,21,female,diploma,6.32,87.2,yes,4.3,good,coaching,low,easy,94.6,high
4371,21,other,b.sc,4.33,64.7,no,7.4,good,self-study,high,easy,49.8,low
4372,18,female,b.tech,2.21,94.2,yes,5.4,average,coaching,medium,easy,55.0,medium
4373,18,male,b.com,1.88,54.1,yes,7.6,average,mixed,high,easy,58.2,medium
4374,23,male,b.sc,7.79,96.9,yes,6.9,average,coaching,high,easy,91.5,high
4375,19,female,b.sc,3.49,92.0,yes,7.8,poor,group study,low,moderate,57.9,medium
4376,21,male,ba,4.15,50.4,yes,4.6,good,self-study,high,moderate,73.5,medium
4377,19,male,diploma,4.79,66.1,yes,9.6,good,self-study,high,easy,88.5,high
4378,19,male,b.sc,0.81,54.6,yes,7.5,poor,mixed,low,moderate,34.8,low
4379,18,male,diploma,0.65,48.5,yes,5.8,poor,mixed,medium,moderate,43.6,low
4380,24,male,bba,1.59,63.3,no,8.8,good,online videos,high,moderate,58.5,medium
4381,24,female,b.com,0.52,72.1,yes,8.1,poor,online videos,medium,easy,28.5,low
4382,17,female,bba,7.19,64.1,yes,6.7,poor,group study,high,moderate,61.0,medium
4383,19,male,b.com,1.18,59.9,yes,5.7,average,coaching,medium,easy,46.8,low
4384,21,male,b.sc,1.81,59.7,no,5.9,good,coaching,medium,moderate,55.9,medium
4385,20,female,b.sc,4.3,49.7,yes,4.3,poor,coaching,high,easy,74.2,medium
4386,22,male,b.tech,7.17,53.4,yes,6.3,average,mixed,high,easy,82.1,high
4387,19,other,bba,0.39,71.8,no,7.1,average,coaching,medium,moderate,57.5,medium
4388,17,female,b.tech,1.73,49.5,yes,9.1,average,mixed,low,moderate,47.3,low
4389,19,female,b.sc,5.74,89.8,yes,7.9,good,mixed,low,moderate,84.4,high
4390,21,male,b.tech,4.15,84.2,no,5.3,poor,group study,medium,moderate,45.5,low
4391,18,male,b.tech,4.76,99.3,yes,9.8,average,online videos,medium,hard,67.5,medium
4392,23,male,diploma,0.14,59.0,yes,5.3,average,online videos,low,moderate,30.5,low
4393,17,female,b.tech,6.93,50.9,yes,7.7,poor,mixed,high,easy,77.1,high
4394,17,male,bba,4.63,44.5,yes,6.0,average,online videos,low,moderate,33.5,low
4395,21,other,b.com,6.67,61.0,yes,4.7,poor,mixed,medium,easy,62.1,medium
4396,21,male,b.tech,7.71,95.3,yes,8.9,good,self-study,low,moderate,78.1,high
4397,19,female,b.com,5.86,75.5,yes,7.5,good,group study,low,moderate,86.9,high
4398,19,female,b.tech,0.25,97.5,no,7.1,good,group study,low,moderate,49.9,low
4399,17,female,b.com,5.69,94.8,no,5.8,good,coaching,low,hard,94.6,high
4400,22,other,bca,4.51,62.8,yes,8.7,average,mixed,medium,easy,54.3,medium
4401,20,female,bba,0.83,66.3,yes,9.1,good,self-study,low,hard,39.1,low
4402,17,other,bca,2.16,58.0,yes,9.0,good,coaching,low,easy,51.8,medium
4403,20,male,bba,1.35,84.5,yes,4.4,average,mixed,low,moderate,40.5,low
4404,24,other,diploma,7.4,74.2,yes,5.2,good,group study,low,moderate,96.6,high
4405,19,female,b.tech,6.36,43.8,yes,4.7,poor,mixed,medium,moderate,66.7,medium
4406,24,female,b.sc,5.61,95.1,yes,5.8,good,coaching,medium,moderate,96.0,high
4407,19,female,b.com,6.11,87.1,yes,4.7,good,online videos,high,moderate,80.5,high
4408,18,other,ba,4.81,96.0,yes,5.1,poor,group study,medium,easy,62.5,medium
4409,19,male,bca,6.84,55.0,yes,8.2,good,coaching,high,hard,96.4,high
4410,19,female,b.tech,1.83,85.2,yes,8.0,average,online videos,medium,moderate,74.7,medium
4411,17,male,b.tech,2.0,78.0,yes,5.7,good,self-study,medium,moderate,50.5,medium
4412,21,female,bca,4.73,47.4,no,8.9,average,mixed,high,moderate,52.4,medium
4413,19,male,ba,6.48,55.6,yes,8.0,average,group study,low,moderate,65.1,medium
4414,22,female,b.com,6.69,51.5,yes,6.6,good,online videos,high,hard,80.1,high
4415,20,male,b.sc,7.81,49.2,yes,4.1,average,mixed,high,hard,90.4,high
4416,20,male,bba,6.1,79.0,yes,7.9,good,online videos,low,hard,84.0,high
4417,20,female,bca,1.86,92.0,yes,8.7,good,online videos,low,easy,60.9,medium
4418,18,male,b.tech,1.85,99.3,yes,5.3,average,group study,low,easy,45.0,low
4419,22,female,b.tech,3.56,52.9,yes,4.7,poor,self-study,low,moderate,41.0,low
4420,17,male,bca,5.2,80.5,yes,5.9,poor,coaching,high,moderate,60.9,medium
4421,22,other,diploma,4.1,44.7,yes,8.2,poor,online videos,medium,moderate,55.3,medium
4422,24,other,b.sc,0.54,54.3,yes,9.8,good,mixed,high,easy,37.1,low
4423,23,female,bba,3.86,90.8,yes,6.4,good,self-study,low,moderate,65.9,medium
4424,20,male,bca,6.54,96.5,yes,9.0,good,coaching,low,hard,94.9,high
4425,19,male,b.tech,1.92,98.2,yes,8.6,average,coaching,medium,hard,79.1,high
4426,23,other,b.sc,5.08,67.9,yes,9.3,good,self-study,low,moderate,61.4,medium
4427,19,other,b.tech,2.16,84.1,yes,8.0,poor,coaching,medium,moderate,40.5,low
4428,20,other,bca,4.45,62.1,yes,9.7,average,coaching,high,easy,77.1,high
4429,23,female,bca,5.61,82.1,yes,9.5,poor,self-study,medium,easy,78.8,high
4430,24,female,b.tech,1.66,49.1,no,4.2,poor,self-study,high,moderate,46.3,low
4431,24,male,b.sc,5.92,47.3,no,7.1,good,online videos,high,moderate,69.5,medium
4432,17,male,bba,5.41,99.0,yes,6.0,poor,group study,high,easy,87.3,high
4433,24,other,diploma,2.5,58.7,yes,9.1,average,self-study,low,moderate,47.1,low
4434,17,female,bca,7.16,93.8,yes,6.5,good,mixed,medium,moderate,100.0,high
4435,21,female,b.sc,6.24,41.4,yes,9.5,average,group study,low,easy,67.9,medium
4436,24,female,b.com,4.17,89.9,yes,9.4,poor,coaching,medium,moderate,59.0,medium
4437,22,male,b.tech,0.66,96.2,yes,6.2,good,online videos,low,moderate,36.3,low
4438,24,other,b.sc,3.52,40.9,yes,7.4,average,mixed,medium,easy,41.6,low
4439,19,other,ba,2.64,63.4,yes,4.2,average,self-study,medium,moderate,38.4,low
4440,19,other,b.com,2.1,88.5,no,6.1,average,coaching,low,easy,52.0,medium
4441,19,female,bba,5.15,40.6,yes,7.9,good,coaching,high,hard,73.8,medium
4442,19,other,b.com,7.37,58.3,no,5.3,poor,group study,low,easy,64.1,medium
4443,22,female,ba,1.17,55.5,yes,5.0,poor,mixed,high,moderate,34.6,low
4444,20,female,bba,5.93,48.0,yes,9.7,good,coaching,high,moderate,99.7,high
4445,22,male,b.sc,4.97,45.3,yes,7.5,average,coaching,low,moderate,72.3,medium
